OBJECTID,StructID,StudyCity,Occupancy,OccupancyClass,Cost,ContentCost,NumStories,Area,FoundationType,FirstFloorHt,BuildingType,Dept_in_Struc,BldgDmgPct,ContDmgPct,BldgLossUSD,ContentLossUSD,InventoryLossUSD,Total_Loss,Community,PageName,Depth_Grid,Scenario_Frequency,InvDmgPct,InventoryCostUSD,GridName
10942,17904042642701700,Tazewell,1,RES1,210510,105255,2,2810,4,0.6,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10943,17904042643200100,Tazewell,1,RES1,219540,109770,1,2927,4,8,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10944,17904042620401500,Tazewell,1,RES1,415473,207736,1,3978,4,9.3,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10945,17904042642702100,Tazewell,1,RES1,169680,84840,1,2845,4,0.74,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10946,17904042620103700,Tazewell,1,RES1,191910,95955,2,3316,4,9.26,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10947,17904042642702200,Tazewell,1,RES1,257190,128595,1,3296,4,2.2,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10948,17904042620103900,Tazewell,1,RES1,211980,105990,1,3398,4,7.12,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10949,17904042620401500,Tazewell,1,RES1,229080,114540,1,3978,4,8.9,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10950,17904042620104000,Tazewell,1,RES1,205260,102630,1,3308,4,0.9,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10951,17904042620401400,Tazewell,1,RES1,201360,100680,1,4077,4,1.05,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10952,17904042620101800,Tazewell,1,RES1,207990,103995,1,3639,4,5.4,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10953,17904042620401300,Tazewell,1,RES1,250020,125010,1,3820,4,9.11,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10954,17904042620401200,Tazewell,1,RES1,366570,183285,2,3356,4,3.21,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10955,17904042620101900,Tazewell,1,RES3A,153120,76560,2,5007,4,0.79,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10956,17904042620401100,Tazewell,1,RES1,353190,176595,2,3505,4,10.01,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10957,17904042620102200,Tazewell,1,RES3A,154860,77430,1,4537,4,9.14,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10958,17904042620401000,Tazewell,1,RES1,263190,131595,1,5511,4,6.3,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10959,17904042620101000,Tazewell,1,RES1,153570,76785,1,5342,4,2.76,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10960,17904042620400900,Tazewell,1,RES1,311010,155505,2,4236,4,9,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10961,17904042620100900,Tazewell,1,RES1,214170,107085,1,3254,4,6.4,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10962,17904042620200600,Tazewell,1,RES1,257370,128685,2,2963,4,1.91,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10963,17904042620400800,Tazewell,1,RES1,278640,139320,2,3926,4,9,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10964,17904042620400600,Tazewell,1,RES1,261660,130830,2,3229,4,6.1,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10965,17904042620400500,Tazewell,1,RES1,577170,288585,2,3850,4,6.4,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10966,17904042620200300,Tazewell,1,RES1,194640,97320,1,3779,4,0.94,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10967,17904042610100500,Tazewell,2,COM4,286410,286410,1,10588,7,1.69,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10968,17904042620100400,Tazewell,1,RES1,255480,127740,2,3056,4,9.24,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10969,17904042620100300,Tazewell,1,RES1,184860,92430,1,3411,4,1.14,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10970,17904042620401600,Tazewell,2,COM4,812424,812424,1,4389,7,0.25,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10971,17904042340200500,Tazewell,1,RES3A,538800,269400,2,4998,7,1.94,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10972,17904042620103400,Tazewell,1,RES1,169110,84555,1,2820,4,0.62,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10973,17904042620103300,Tazewell,1,RES1,215820,107910,2,3245,4,4.5,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10974,17904042620103200,Tazewell,1,RES1,231990,115995,1,4305,4,5.9,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10975,17904042620103100,Tazewell,1,RES1,194760,97380,1,3982,4,0.85,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10976,17904042620402500,Tazewell,1,RES1,235530,117765,1,3451,4,0.57,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10977,17904042620103000,Tazewell,1,RES1,201120,100560,1,4368,4,0.77,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10978,17904042620102900,Tazewell,1,RES1,193950,96975,1,3738,4,0.98,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10979,17904042610200500,Tazewell,2,COM2,136140,136140,1,12566,7,0.35,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,96758,DEPTH_ACE2_ILRIVER
10980,17904042620501400,Tazewell,1,RES1,235830,117915,1,4385,4,3.15,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10981,17904042620501100,Tazewell,1,RES1,283020,141510,2,4770,4,8.8,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10982,17904042620102800,Tazewell,1,RES1,175890,87945,1,2867,4,0.91,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10983,17904042620102500,Tazewell,1,RES1,165630,82815,2,3408,4,1.02,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10984,17904042610200400,Tazewell,2,COM4,307050,307050,1,16908,7,0.1,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10985,17904042620102400,Tazewell,1,RES1,200280,100140,1,3476,4,0.94,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10986,17904042610200100,Tazewell,2,COM4,347850,347850,1,3054,7,0.41,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10987,17904042610200100,Tazewell,2,COM3,347850,347850,1,8843,7,0.58,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10988,17904042340002300,Tazewell,6,GOV2,1331280,1996920,2,20734,7,0.44,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10989,17904042340001700,Tazewell,2,COM4,640530,640530,2,21502,7,0.4,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10990,17904042330000300,Tazewell,3,IND2,1879530,2819295,1,12159,7,0.55,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,109917,DEPTH_ACE2_ILRIVER
10991,17904042330000300,Tazewell,2,COM4,1879530,1879530,1,27421,7,0.75,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10992,17904042340001800,Tazewell,2,COM3,59850,59850,2,3274,7,0.3,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10993,17904042340001200,Tazewell,2,COM4,209100,209100,1,8761,7,0.19,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10994,17904042340201500,Tazewell,2,COM4,340890,340890,1,9845,7,0.53,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10995,17904042340002200,Tazewell,2,COM8,552600,552600,1,15189,7,1.12,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10996,17904042340103200,Tazewell,2,COM4,119160,119160,2,10583,7,0.74,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10997,17904042330000700,Tazewell,2,COM3,1148760,1148760,1,3830,7,0.49,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10998,17904042340103100,Tazewell,2,COM4,185610,185610,2,8561,7,0.4,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
10999,17904042340107000,Tazewell,2,COM4,22410,22410,1,7708,7,0.98,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11000,17904042340102900,Tazewell,3,IND2,116760,175140,1,9431,7,0.43,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,85256,DEPTH_ACE2_ILRIVER
11001,17904042330000700,Tazewell,2,COM4,1148760,1148760,1,20459,7,0.41,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11002,17904042340103100,Tazewell,3,IND2,185610,278415,1,5451,7,0.5,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,49277,DEPTH_ACE2_ILRIVER
11003,17904042340102700,Tazewell,2,COM3,115170,115170,2,6149,7,0.77,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11004,17904042340102600,Tazewell,2,COM4,89640,89640,1,7589,7,0.63,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11005,17904042340103800,Tazewell,2,COM4,523500,523500,1,25283,7,0.46,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11006,17904042340201700,Tazewell,2,COM4,134400,134400,1,5267,7,0.5,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11007,17904042340102500,Tazewell,2,COM4,156540,156540,1,5035,7,0.9,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11008,17904042330000600,Tazewell,2,COM4,514380,514380,1,9534,7,0.63,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11009,17904042340103500,Tazewell,3,IND6,28290,28290,1,7812,7,0.6,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,119992,DEPTH_ACE2_ILRIVER
11010,17904042340106800,Tazewell,2,COM4,160740,160740,1,3707,7,0.79,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11011,17904042340201800,Tazewell,2,COM3,80490,80490,1,5046,7,0.4,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11012,17904042340104700,Tazewell,2,COM4,300300,300300,1,9489,7,0.42,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11013,17904042340102200,Tazewell,2,COM4,168000,168000,1,7102,7,0.6,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11014,17904042330000900,Tazewell,2,COM4,1547580,1547580,1,42663,7,0.53,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11015,17904042340201100,Tazewell,1,RES1,64080,32040,1,2411,4,0.41,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11016,17904042340106400,Tazewell,1,RES1,40080,20040,1,1278,7,0.59,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11017,17904042340203800,Tazewell,2,COM4,149400,149400,2,7365,7,0.85,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11018,17904042340103300,Tazewell,2,COM4,202920,202920,2,12361,7,0.56,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11019,17904042340203900,Tazewell,1,RES3C,1091632,545816,1,8211,7,0.39,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11020,17904042340106100,Tazewell,1,RES3A,81600,40800,1,4018,4,1.76,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11021,17904042340204200,Tazewell,1,RES3B,66570,33285,1,7290,7,0.7,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11022,17904042340205300,Tazewell,1,RES3A,119580,59790,1,4181,4,1.89,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11023,17904042340106700,Tazewell,1,RES1,113580,56790,1,4488,4,1.61,,,0,0,0,0,0,0,Tazewell County,Tazewell County 5 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11024,17904042340203600,Tazewell,1,RES1,121020,60510,1,4263,4,1.65,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11025,17904042340105600,Tazewell,1,RES3A,121680,60840,1,4946,4,1.95,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11026,17904042340105800,Tazewell,1,RES3A,126540,63270,1,4765,4,1.7,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11027,17904042340202500,Tazewell,1,RES3A,125160,62580,1,4153,4,1.81,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11028,17904042340105400,Tazewell,1,RES3A,105450,52725,1,4320,7,2.02,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11029,17904042340202800,Tazewell,1,RES3A,118200,59100,1,4112,4,1.47,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11030,17904042340105100,Tazewell,1,RES3A,97080,48540,1,4264,4,1.97,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11031,17904042340203000,Tazewell,1,RES3A,118200,59100,1,4099,4,1.61,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11032,17904042330000800,Tazewell,2,COM4,1873443,1873443,1,10121,7,11.84,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11033,17904042340203300,Tazewell,1,RES3A,117210,58605,1,4192,4,1.6,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11034,17904042340104900,Tazewell,1,RES3A,93900,46950,1,4274,4,1.98,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11035,17904042340101300,Tazewell,1,RES3A,211410,105705,2,3117,4,0.64,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11036,17904042340200900,Tazewell,1,RES3C,263280,131640,2,4861,5,1.65,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11037,17904042330001600,Tazewell,2,COM4,55800,55800,1,1787,7,0.39,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11038,17904042340200500,Tazewell,1,RES3C,263700,131850,2,4998,7,2.04,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11039,17904042340101200,Tazewell,1,RES3A,212070,106035,2,3133,4,9.03,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11040,17904042330001500,Tazewell,2,COM4,61440,61440,2,1172,7,0.34,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11041,17904042340200500,Tazewell,1,RES3A,538800,269400,1,4998,7,1.58,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11042,17904042340101000,Tazewell,1,RES3D,666120,333060,2,7969,4,0.3,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11043,17904042340200500,Tazewell,1,RES3A,538800,269400,2,4998,7,1.36,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11044,17904042330001400,Tazewell,2,COM3,75360,75360,1,3089,4,8.89,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11045,17904042340200500,Tazewell,1,RES3A,538800,269400,2,4998,7,1.94,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11046,17904042340200200,Tazewell,1,RES1,79530,39765,2,1071,4,2.73,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11047,17904042340106200,Tazewell,1,RES3D,307560,153780,2,6074,5,0.2,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11048,17904042340104500,Tazewell,1,RES3B,54720,27360,2,3284,4,8.7,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11049,17904042320300200,Tazewell,1,RES3A,214140,107070,1,2222,7,0.93,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11050,17904042320300200,Tazewell,1,RES3A,214140,107070,1,2222,7,0.93,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11051,17904042340104200,Tazewell,1,RES3A,62040,31020,2,3280,4,9.1,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11052,17904042320300200,Tazewell,1,RES3A,214140,107070,1,2222,7,0.93,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11053,17904042320301300,Tazewell,1,RES1,91260,45630,1,1647,4,8.79,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11054,17904042320400600,Tazewell,1,RES1,135510,67755,1,2295,4,3.68,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11055,17904042320301100,Tazewell,1,RES1,89010,44505,1,2503,4,8.74,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11056,17904042320301000,Tazewell,1,RES1,106260,53130,1,2570,4,8.23,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11057,17904042320300900,Tazewell,1,RES1,142380,71190,2,2394,4,8.14,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11058,17904042320300700,Tazewell,1,RES1,95850,47925,1,2266,4,8.85,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11059,17904042320300300,Tazewell,1,RES1,80370,40185,1,2274,4,8.7,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11060,17904042320300600,Tazewell,1,RES1,135300,67650,1,2197,4,8.47,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11061,17904042340200500,Tazewell,1,RES3A,538800,269400,2,4998,7,1.94,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11062,17904042320300400,Tazewell,1,RES1,186720,93360,1,2986,4,10.2,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11063,17904042320300200,Tazewell,1,RES1,81060,40530,1,2222,4,8.03,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11064,17904042320300800,Tazewell,1,RES1,138900,69450,1,3159,4,8.7,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11065,17904042340200500,Tazewell,1,RES3A,538800,269400,2,4998,7,1.94,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11066,17904042320300500,Tazewell,1,RES1,71670,35835,1,2400,4,8.9,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11067,17904042340200500,Tazewell,1,RES3A,538800,269400,2,4998,7,1.94,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11068,17904042340200500,Tazewell,1,RES3A,538800,269400,2,4998,7,1.94,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11069,17904042340200500,Tazewell,1,RES3A,538800,269400,2,4998,7,1.94,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
11070,17904042410000500,Tazewell,2,COM3,175980,175980,1,7969,7,0.65,,,0,0,0,0,0,0,Tazewell County,Tazewell County 4 - ACE 2%,,ACE 2,0,0,DEPTH_ACE2_ILRIVER
