OBJECTID_1 *,StructID,StudyCity,Occupancy,OccupancyClass,Cost,ContentCost,NumStories,Area,FoundationType,FirstFloorHt,BuildingType,InventoryCostUSD,Community,PageName,Scenario_Frequency,Dept_in_Struc,BldgDmgPct,ContDmgPct,BldgLossUSD,ContentLossUSD,InventoryLossUSD,Total_Loss,Depth_Grid,InvDmgPct,GridName
3149,17901013220002700,East Peoria,2,COM5,8463810,8463810,3,30000,4,0.6,4,0,East Peoria,East Peoria 3 - ACE 1%,ACE 1,,0,0,0,0,0,0,,0,DEPTH_ACE1_ILRIVER
3150,17901013220002800,East Peoria,2,COM1,934620,934620,2,19400,7,0.27,4,133666,East Peoria,East Peoria 4 - ACE 1%,ACE 1,,0,0,0,0,0,0,,0,DEPTH_ACE1_ILRIVER
3151,17901012920300500,East Peoria,2,COM8,521070,521071,1,6558,7,0.22,1,0,East Peoria,East Peoria 2 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3152,17901013220500800,East Peoria,2,COM1,6262020,6262021,1,669,7,0.29,1,4609,East Peoria,East Peoria 4 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3153,17901012940103300,East Peoria,2,COM1,131820,131821,1,2228,7,0.15,4,15351,East Peoria,East Peoria 1 - ACE 0.5%,ACE 0.5,-0.1,0.9,1.8,1190,2370,550,4110,0.05014,3.600562,DEPTH_ACE05_ILRIVER
3154,17901013230101100,East Peoria,1,RES1,27450,27450,1,637,4,2.35,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3155,17901013211401500,East Peoria,2,COM3,248970,248971,1,4888,7,0.46,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3156,17901013230701800,East Peoria,1,RES1,25430,25430,2,811,4,3.5,4,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3157,17901013211801900,East Peoria,1,RES1,42540,42540,1,1205,4,2.97,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3158,17901013211801300,East Peoria,1,RES1,16708,16708,1,775,4,0.75,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3159,17901013230400600,East Peoria,1,RES1,46440,46440,1,1141,4,3.4,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3160,17901013230400500,East Peoria,1,RES1,45420,45420,2,1197,4,3.37,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3161,17901013230000900,East Peoria,1,RES1,33810,33810,2,1001,4,1.5,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3162,17901013211602900,East Peoria,1,RES1,70380,70380,1,1723,4,2,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3163,17901013230300100,East Peoria,1,RES1,28740,28740,2,1026,4,3.29,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3164,17901013230301300,East Peoria,1,RES1,11805,11806,1,798,4,2.27,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3165,17901013220301600,East Peoria,1,RES1,44310,44310,1,1348,7,2.36,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3166,17901012920102400,East Peoria,2,COM1,4153740,4153741,1,211974,7,0.73,1,1460501,East Peoria,East Peoria 2 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3167,17901013230501200,East Peoria,1,RES1,24840,24840,1,641,4,1.39,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3168,17901013230500800,East Peoria,1,RES1,23985,23986,1,831,4,2.15,4,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3169,17901013211500200,East Peoria,1,RES1,23160,23160,1,1112,4,2.19,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3170,17901013211400100,East Peoria,2,COM3,8520,8521,1,1986,7,0.42,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3171,17901012940501000,East Peoria,2,COM1,162360,162361,1,10376,7,0.49,4,71491,East Peoria,East Peoria 2 - ACE 0.5%,ACE 0.5,3.56,17.13,62.75,27800,101880,50890,180570,4.052704,71.18974,DEPTH_ACE05_ILRIVER
3172,17901012940103200,East Peoria,2,COM8,684540,684541,1,17429,7,0.86,4,0,East Peoria,East Peoria 1 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3173,17901013211600600,East Peoria,1,RES1,41970,41970,1,905,4,2.9,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3174,17901013230602600,East Peoria,1,RES1,37830,37830,1,1442,4,1.5,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3175,17901013211100500,East Peoria,2,COM1,379814,379815,1,12256,7,0.74,1,84444,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3176,17901013210600100,East Peoria,1,RES1,21330,21330,1,1204,4,2.79,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3177,17901012830000900,East Peoria,3,IND2,1948111,1948112,1,135994,7,3.92,1,1229386,East Peoria,East Peoria 2 - ACE 0.5%,ACE 0.5,-3.67,0,0,0,0,0,0,0.249817,0,DEPTH_ACE05_ILRIVER
3178,17901012940600400,East Peoria,2,COM1,600090,600091,1,16776,7,0.51,2,115587,East Peoria,East Peoria 2 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3179,17901013320000400,East Peoria,2,COM2,511140,511141,1,20936,7,4,1,161207,East Peoria,East Peoria 4 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3180,17901012840001000,East Peoria,1,RES4,5913420,5913420,4,17515,7,0.4,1,0,East Peoria,East Peoria 2 - ACE 0.5%,ACE 0.5,-0.09,0,0,0,0,0,0,0.3125,0,DEPTH_ACE05_ILRIVER
3181,17901013230401700,East Peoria,1,RES1,44400,22200,1,1177,4,4.12,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3182,17901013230600400,East Peoria,1,RES1,29118,29118,2,1409,4,3.41,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3183,17901013211502100,East Peoria,2,COM3,40440,40441,1,1871,7,0.17875,4,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3184,17901013211702800,East Peoria,2,COM3,64410,64411,1,8188,7,0.4,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3185,17901013240102300,East Peoria,1,RES1,36090,36090,2,1336,4,1.91,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3186,17901013230701400,East Peoria,1,RES1,54692,54692,2,1335,4,2.65,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3187,17901012920102600,East Peoria,2,COM1,1076719,1076720,1,12856,7,0.72,1,88578,East Peoria,East Peoria 1 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3188,17901013230200200,East Peoria,1,RES1,25800,25800,1,883,4,0.8,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3189,17901013230300700,East Peoria,1,RES1,25920,25920,1,825,4,3.28,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3190,17901013211601500,East Peoria,1,RES1,23055,23056,1,1543,4,0.28,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3191,17901013211601800,East Peoria,1,RES1,240,240,1,1217,7,0.00375,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3192,17901013220403900,East Peoria,2,COM1,215831,215832,1,9893,7,0.58,1,68163,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3193,17901013211700800,East Peoria,1,RES1,25500,25500,1,743,4,0.78,4,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3194,17901013230401800,East Peoria,1,RES1,8333,8334,2,580,7,0.44,4,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3195,17901013230602000,East Peoria,1,RES1,12064,12064,1,469,4,4.12,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3196,17901013230602000,East Peoria,1,RES1,46196,46196,1,1796,4,2.05,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3197,17901013211801200,East Peoria,1,RES1,31230,31230,1,952,4,2.62,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3198,17901013211701000,East Peoria,1,RES1,17790,8895,1,1365,4,3.13,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3199,17901013211601000,East Peoria,1,RES1,19121,19122,1,1343,4,3.58,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3200,17901013230603100,East Peoria,1,RES1,66000,33000,1,1473,4,2.18,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3201,17901013240102600,East Peoria,1,RES1,41610,41610,1,1365,4,3.7,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3202,17901013230702200,East Peoria,1,RES1,11385,11386,1,874,7,0.10125,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3203,17901013211101200,East Peoria,1,RES1,38130,38130,1,1247,4,2.71,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3204,17901013220200600,East Peoria,2,COM8,38730,38731,2,3191,7,1.51,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3205,17901013211700700,East Peoria,1,RES1,8915,8916,2,544,4,2,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3206,17901013242000100,East Peoria,2,COM4,115437,115438,1,2630,7,0.37,1,0,East Peoria,East Peoria 4 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3207,17901013240000500,East Peoria,1,RES1,53310,53310,1,1955,4,2.4,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3208,17901013211702500,East Peoria,1,RES1,27900,27900,1,999,4,4.26,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3209,17901012830000900,East Peoria,3,IND2,21631,21632,1,1510,7,0.5,1,13650,East Peoria,East Peoria 2 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3210,17901012840002000,East Peoria,2,COM2,32989068,32989069,2,261818,7,3.67,1,2015999,East Peoria,East Peoria 2 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3211,17901013230402600,East Peoria,1,RES1,30870,30870,1,1141,4,2.61,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3212,17901013230301100,East Peoria,1,RES1,24750,24750,1,1355,4,2.15,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3213,17901013211601000,East Peoria,1,RES1,10038,10038,1,705,4,2.8,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3214,17901013240200100,East Peoria,3,IND4,84841,84842,1,12178,7,0.4,1,239663,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3215,17901013230601600,East Peoria,1,RES1,54870,54870,2,1316,4,3.29,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3216,17901013211101100,East Peoria,1,RES1,38680,38680,1,1608,4,2.74,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3217,17901013310001500,East Peoria,1,RES4,359795,359796,2,6004,7,0.73,1,0,East Peoria,East Peoria 4 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3218,17901013230101400,East Peoria,1,RES1,23204,23204,1,835,4,0.87,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3219,17901013240102400,East Peoria,1,RES1,30420,30420,2,1234,4,3.55,4,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3220,17901013230701500,East Peoria,1,RES1,43710,43710,2,980,4,3.79,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3221,17901013240000400,East Peoria,1,RES1,41280,41280,1,984,4,2.22,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3222,17901013230101000,East Peoria,1,RES1,27330,27330,1,760,4,2.77,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3223,17901013211502400,East Peoria,1,RES1,65370,65370,1,1290,4,2.51,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3224,17901013230703200,East Peoria,1,RES1,50160,25080,1,939,4,3.58,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3225,17901013240000800,East Peoria,1,RES1,47040,47040,2,1102,4,2.92,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3226,17901013220401700,East Peoria,2,COM4,8190,8191,1,1393,7,0.63,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3227,17901012840000900,East Peoria,2,COM4,28802,28803,1,620,7,0.25,1,0,East Peoria,East Peoria 2 - ACE 0.5%,ACE 0.5,1.91,15.53,24.34,4470,7010,0,11480,2.15625,0,DEPTH_ACE05_ILRIVER
3228,17901012830000500,East Peoria,3,IND2,176001,176002,1,2362,7,0.19,1,21352,East Peoria,East Peoria 2 - ACE 0.5%,ACE 0.5,4.43,23.73,47.47,41770,83550,12730,138050,4.623657,59.60194,DEPTH_ACE05_ILRIVER
3229,17901013330900100,East Peoria,2,COM2,161010,161011,1,49461,7,1.9,1,380850,East Peoria,East Peoria 4 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3230,17901013330300400,East Peoria,1,RES1,51570,25785,1,1045,4,2.59,1,0,East Peoria,East Peoria 4 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3231,17901013230503100,East Peoria,1,RES1,11790,11790,1,718,7,0.365,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3232,17901013211500900,East Peoria,1,RES1,22859,22860,1,656,4,1,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3233,17901013220301500,East Peoria,1,RES1,17460,17460,1,958,7,1.14,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3234,17901013211801300,East Peoria,1,RES1,17053,17054,1,791,4,0.86,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3235,17901013210500800,East Peoria,1,RES1,38700,38700,2,1357,4,2.8,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3236,17901013230701000,East Peoria,1,RES1,35100,35100,1,1049,4,2.48,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3237,17901013230300400,East Peoria,1,RES1,33540,33540,1,978,4,3,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3238,17901013211802200,East Peoria,1,RES1,43950,43950,1,1583,4,3.23,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3239,17901013211100900,East Peoria,1,RES1,6840,6840,1,257,4,0.48,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3240,17901013211001000,East Peoria,1,RES3C,67500,67500,1,10787,7,1.12,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3241,17901013211500100,East Peoria,1,RES1,24450,24450,1,856,5,2.35,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3242,17901013211400600,East Peoria,1,RES1,24570,24570,1,1949,7,0.65,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3243,17901013230501600,East Peoria,1,RES1,72720,72720,1,1717,4,2.88,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3244,17901013211801600,East Peoria,1,RES1,24810,24810,1,921,4,2.8,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3245,17901013211801300,East Peoria,1,RES1,18195,18196,1,844,4,1.08,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3246,17901013230400900,East Peoria,1,RES1,35910,35910,1,1005,4,2.3,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3247,17901013240103100,East Peoria,1,RES1,10160,10160,2,877,4,0.3,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3248,17901013220403200,East Peoria,6,GOV2,3674450,3674452,2,13765,7,0.72,4,0,East Peoria,East Peoria 4 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3249,17901013230602700,East Peoria,2,COM8,60330,60331,1,2520,7,1.7,4,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3250,17901013220403900,East Peoria,2,COM1,214631,214632,1,9838,7,0.54,1,67784,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3251,17901013310001500,East Peoria,1,RES4,633655,633656,2,10574,7,0.45,1,0,East Peoria,East Peoria 4 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3252,17901012940400800,East Peoria,2,COM1,4485810,4485811,1,162656,7,0.32,4,1120700,East Peoria,East Peoria 2 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3253,17901013230101300,East Peoria,1,RES1,45441,45442,1,1432,4,1.95,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3254,17901013211300900,East Peoria,1,RES1,29250,14625,2,1007,4,3.47,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3255,17901013240300300,East Peoria,2,COM3,78083,78084,1,18882,7,0.47,1,0,East Peoria,East Peoria 4 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3256,17901013230701900,East Peoria,1,RES1,16507,16508,1,988,4,3.56,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3257,17901013220203300,East Peoria,2,COM4,659280,659281,2,8336,7,1.89,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3258,17901012920100200,East Peoria,2,COM8,674070,674071,1,5326,7,0.57,1,0,East Peoria,East Peoria 1 - ACE 0.5%,ACE 0.5,1.68,10.36,51.82,69870,349330,0,419200,2.252411,0,DEPTH_ACE05_ILRIVER
3259,17901013230701400,East Peoria,1,RES1,32938,32938,1,804,7,2.15,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3260,17901013220401600,East Peoria,2,COM1,47730,47731,1,1810,7,0.88,1,12471,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3261,17901013211702600,East Peoria,1,RES1,11520,11520,2,1026,4,1.9,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3262,17901013240103100,East Peoria,1,RES1,12314,12314,1,1063,7,1.75,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3263,17901013230702300,East Peoria,1,RES1,13422,13422,1,1015,4,1.44,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3264,17901013230601100,East Peoria,1,RES1,68549,68550,1,2213,7,0.1,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3265,17901013240101300,East Peoria,1,RES1,12960,12960,1,1352,4,2.48,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3266,17901013230703400,East Peoria,1,RES1,17250,17250,1,276,4,1.79,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3267,17901013230201100,East Peoria,1,RES1,18750,18750,2,1047,4,2.43,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3268,17901013210600900,East Peoria,1,RES1,43290,43290,1,1011,4,3.26,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3269,17901013320000300,East Peoria,2,COM2,3236629,3236630,1,46364,7,3.08,1,357003,East Peoria,East Peoria 4 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3270,17901012810000800,East Peoria,2,COM1,13566960,13566961,1,149440,7,0.48,1,1029642,East Peoria,East Peoria 2 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3271,17901013211601400,East Peoria,1,RES1,15408,15408,1,1198,4,3.25,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3272,17901013230700900,East Peoria,1,RES1,43200,43200,1,1291,4,3,1,0,East Peoria,East Peoria 3 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
3273,17901013310201400,East Peoria,2,COM8,1653450,1653451,1,110774,7,0.47,1,0,East Peoria,East Peoria 4 - ACE 0.5%,ACE 0.5,,0,0,0,0,0,0,,0,DEPTH_ACE05_ILRIVER
